0.187563	0.05	-0.0224401	8.3003e-22	0.146306	
0.188024	0.05	-0.0222815	8.324e-22	0.14705	
0.188484	0.05	-0.0221228	8.34876e-22	0.147793	
0.188945	0.05	-0.0219641	8.37372e-22	0.148537	
0.189406	0.05	-0.0218053	8.39789e-22	0.149281	
0.189866	0.05	-0.0216464	8.4202e-22	0.150024	
0.190327	0.05	-0.0214875	8.44239e-22	0.150768	
0.190787	0.05	-0.0213285	8.46487e-22	0.151511	
0.191248	0.05	-0.0211694	8.48775e-22	0.152255	
0.191709	0.05	-0.0210103	8.51365e-22	0.152998	
0.192169	0.05	-0.0208512	8.54122e-22	0.153741	
0.192604	0.05	-0.0207008	8.56625e-22	0.154443	
0.193039	0.05	-0.0205504	8.59034e-22	0.155145	
0.193474	0.05	-0.0204	8.61412e-22	0.155846	
0.193909	0.05	-0.0202496	8.63828e-22	0.156548	
0.194345	0.05	-0.0200991	8.66245e-22	0.157249	
0.19478	0.05	-0.0199486	8.68537e-22	0.15795	
0.195215	0.05	-0.019798	8.70582e-22	0.158651	
0.19565	0.05	-0.0196475	8.72196e-22	0.159352	
0.196085	0.05	-0.0194969	8.7348e-22	0.160053	
0.19652	0.05	-0.0193463	8.74943e-22	0.160754	
0.196955	0.05	-0.0191957	8.76779e-22	0.161454	
0.19739	0.05	-0.0190451	8.78644e-22	0.162154	
0.197825	0.05	-0.0188945	8.8024e-22	0.162855	
0.19826	0.05	-0.0187439	8.81495e-22	0.163555	
0.198695	0.05	-0.0185932	8.82351e-22	0.164254	
0.199021	0.05	-0.0184802	8.82609e-22	0.164779	
0.199347	0.05	-0.0183673	8.82553e-22	0.165304	
0.199674	0.05	-0.0182543	8.82345e-22	0.165828	
0.2	0.05	-0.0181413	8.81777e-22	0.166353	
0.200364	0.05	-0.0180153	8.80543e-22	0.166937	
0.200764	0.05	-0.0178766	8.79016e-22	0.167581	
0.201174	0.05	-0.0177348	8.77825e-22	0.168239	
0.201583	0.05	-0.0175931	8.77111e-22	0.168896	
0.201983	0.05	-0.0174545	8.76823e-22	0.169538	
0.202375	0.05	-0.0173189	8.76638e-22	0.170167	
0.202767	0.05	-0.0171833	8.76289e-22	0.170796	
0.20315	0.05	-0.0170507	8.75825e-22	0.17141	
0.203524	0.05	-0.0169211	8.75239e-22	0.17201	
0.203898	0.05	-0.0167915	8.74423e-22	0.172611	
0.204264	0.05	-0.0166648	8.73401e-22	0.173197	
0.204622	0.05	-0.016541	8.7228e-22	0.17377	
0.20498	0.05	-0.0164173	8.71186e-22	0.174343	
0.205329	0.05	-0.0162964	8.70307e-22	0.174903	
0.205678	0.05	-0.0161756	8.69715e-22	0.175462	
0.206019	0.05	-0.0160576	8.69438e-22	0.176008	
0.206378	0.05	-0.0159336	8.69284e-22	0.176581	
0.206736	0.05	-0.0158096	8.6893e-22	0.177155	
0.207085	0.05	-0.0156889	8.68419e-22	0.177713	
0.207425	0.05	-0.0155714	8.68047e-22	0.178257	
0.207756	0.05	-0.015457	8.67956e-22	0.178786	
0.208087	0.05	-0.0153426	8.67932e-22	0.179314	
0.208418	0.05	-0.0152282	8.67649e-22	0.179843	
0.20874	0.05	-0.015117	8.67144e-22	0.180357	
0.209052	0.05	-0.0150089	8.66593e-22	0.180856	
0.209365	0.05	-0.0149008	8.66033e-22	0.181355	
0.209669	0.05	-0.0147958	8.65509e-22	0.18184	
0.209964	0.05	-0.0146938	8.65033e-22	0.182311	
0.210278	0.05	-0.0145855	8.64479e-22	0.182811	
0.210591	0.05	-0.0144771	8.63817e-22	0.183312	
0.210895	0.05	-0.0143723	8.63157e-22	0.183795	
0.211189	0.05	-0.0142709	8.62578e-22	0.184263	
0.211473	0.05	-0.0141727	8.6199e-22	0.184716	
0.211757	0.05	-0.0140746	8.61273e-22	0.185169	
0.212007	0.05	-0.0139883	8.60612e-22	0.185567	
0.212283	0.05	-0.0138931	8.59949e-22	0.186005	
0.212579	0.05	-0.0137907	8.59333e-22	0.186478	
0.212865	0.05	-0.0136921	8.58928e-22	0.186932	
0.21315	0.05	-0.0135936	8.58757e-22	0.187386	
0.213414	0.05	-0.0135027	8.58715e-22	0.187805	
0.213667	0.05	-0.0134152	8.58687e-22	0.188208	
0.21392	0.05	-0.0133278	8.58712e-22	0.18861	
0.214185	0.05	-0.0132365	8.58771e-22	0.18903	
0.214449	0.05	-0.0131453	8.58779e-22	0.18945	
0.214713	0.05	-0.0130541	8.58885e-22	0.18987	
0.214978	0.05	-0.0129629	8.59173e-22	0.19029	
0.215229	0.05	-0.0128762	8.59535e-22	0.190689	
0.215467	0.05	-0.0127939	8.59945e-22	0.191067	
0.215694	0.05	-0.0127157	8.60387e-22	0.191427	
0.215921	0.05	-0.0126375	8.60868e-22	0.191787	
0.216135	0.05	-0.0125634	8.61343e-22	0.192127	
0.216363	0.05	-0.0124849	8.61853e-22	0.192488	
0.216605	0.05	-0.0124013	8.62461e-22	0.192872	
0.216817	0.05	-0.012328	8.63053e-22	0.193209	
